decision_time,job_id,allowed_machine_indices,avail_actions,action_idx,obs_current_op_type,obs_total_operations,obs_remaining_operations,obs_wait_time,obs_theoretical_machine_count,obs_free_machine_count,obs_n_jobs_active,finished_flag,job_status
83.0,0,[3],"[0, 0, 0, 1, 0]",2,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
83.0,29,[3],"[0, 0, 0, 1, 0]",3,7.0,1.0,1.0,0.0,1.0,1.0,10.0,0,WIP
83.0,19,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,1.0,6.168690204620361,1.0,1.0,10.0,0,WIP
83.0,20,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,1.0,13.090481758117676,1.0,1.0,10.0,0,WIP
83.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
83.0,37,"[0, 1]","[1, 1, 0, 0, 0]",1,5.0,5.0,4.0,9.158562660217285,2.0,2.0,10.0,0,WIP
83.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
76.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
84.0,29,[3],"[0, 0, 0, 1, 0]",-1,7.0,1.0,1.0,0.0,1.0,1.0,10.0,0,WIP
84.0,19,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,1.0,6.168690204620361,1.0,1.0,10.0,0,WIP
84.0,20,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,1.0,13.090481758117676,1.0,1.0,10.0,0,WIP
84.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
84.0,38,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,5.0,4.0,10.943877220153809,2.0,2.0,10.0,0,WIP
83.0,0,[3],"[0, 0, 0, 1, 0]",2,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
85.0,39,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
85.0,37,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,3.0,11.408562660217285,1.0,1.0,10.0,0,WIP
76.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
86.0,29,[3],"[0, 0, 0, 1, 0]",-1,7.0,1.0,1.0,0.0,1.0,1.0,10.0,0,WIP
86.0,19,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,1.0,6.168690204620361,1.0,1.0,10.0,0,WIP
86.0,20,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,1.0,13.090481758117676,1.0,1.0,10.0,0,WIP
86.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
86.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
86.0,36,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,5.0,3.0,11.593506813049316,3.0,3.0,10.0,0,WIP
83.0,0,[3],"[0, 0, 0, 1, 0]",2,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
87.0,37,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,3.0,11.408562660217285,1.0,1.0,10.0,0,WIP
87.0,38,"[1, 2, 4]","[0, 1, 1, 0, 1]",2,4.0,5.0,3.0,13.218877792358398,3.0,3.0,10.0,0,WIP
76.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
88.0,29,[3],"[0, 0, 0, 1, 0]",3,7.0,1.0,1.0,0.0,1.0,1.0,10.0,0,WIP
88.0,19,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,1.0,6.168690204620361,1.0,1.0,10.0,0,WIP
88.0,20,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,1.0,13.090481758117676,1.0,1.0,10.0,0,WIP
88.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
88.0,39,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
88.0,36,"[0, 2, 4]","[1, 0, 1, 0, 1]",0,9.0,5.0,2.0,11.718506813049316,3.0,3.0,10.0,0,WIP
83.0,0,[3],"[0, 0, 0, 1, 0]",2,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
89.0,19,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,1.0,6.168690204620361,1.0,1.0,10.0,0,WIP
89.0,20,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,1.0,13.090481758117676,1.0,1.0,10.0,0,WIP
89.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
89.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
89.0,36,"[0, 2, 4]","[1, 0, 1, 0, 1]",4,9.0,5.0,2.0,11.718506813049316,3.0,3.0,10.0,0,WIP
89.0,38,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,5.0,2.0,13.293877601623535,2.0,2.0,10.0,0,WIP
89.0,37,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,5.0,2.0,13.658562660217285,2.0,2.0,10.0,0,WIP
76.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
91.0,0,[3],"[0, 0, 0, 1, 0]",-1,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
91.0,19,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,1.0,6.168690204620361,1.0,1.0,10.0,0,WIP
91.0,20,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,1.0,13.090481758117676,1.0,1.0,10.0,0,WIP
91.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
91.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
91.0,40,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
91.0,38,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,5.0,1.0,13.613877296447754,3.0,3.0,10.0,0,WIP
91.0,36,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,5.0,1.0,13.14350700378418,3.0,3.0,10.0,0,WIP
76.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
92.0,37,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,5.0,1.0,13.838562965393066,4.0,4.0,10.0,0,WIP
92.0,36,"[1, 3, 4]","[0, 1, 0, 1, 1]",3,8.0,5.0,1.0,13.14350700378418,3.0,3.0,10.0,0,WIP
93.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
93.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
93.0,19,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,1.0,6.168690204620361,1.0,1.0,10.0,0,WIP
93.0,20,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,1.0,13.090481758117676,1.0,1.0,10.0,0,WIP
93.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
93.0,39,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
93.0,40,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,4.0,4.0,0.0,2.0,2.0,10.0,0,WIP
93.0,41,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,5.0,5.0,0.0,2.0,2.0,10.0,0,WIP
76.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
94.0,42,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,5.0,5.0,0.0,4.0,4.0,10.0,0,WIP
94.0,19,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,1.0,6.168690204620361,1.0,1.0,10.0,0,WIP
94.0,20,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,1.0,13.090481758117676,1.0,1.0,10.0,0,WIP
94.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
94.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
93.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
95.0,43,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,4.0,4.0,0.0,3.0,3.0,10.0,0,WIP
96.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
96.0,19,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,1.0,6.168690204620361,1.0,1.0,10.0,0,WIP
96.0,20,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,1.0,13.090481758117676,1.0,1.0,10.0,0,WIP
96.0,34,[3],"[0, 0, 0, 1, 0]",3,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
96.0,39,[3],"[0, 0, 0, 1, 0]",3,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
96.0,42,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,5.0,4.0,8.140263557434082,2.0,2.0,10.0,0,WIP
96.0,40,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,4.0,3.0,16.74190330505371,3.0,3.0,10.0,0,WIP
93.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
97.0,43,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,4.0,4.0,0.0,3.0,3.0,10.0,0,WIP
97.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
97.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
98.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,2.0,1.0,3.0,3.0,10.0,0,WIP
98.0,42,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,5.0,4.0,8.140263557434082,2.0,2.0,10.0,0,WIP
98.0,43,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,4.0,4.0,0.0,3.0,3.0,10.0,0,WIP
98.0,44,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,4.0,4.0,0.0,3.0,3.0,10.0,0,WIP
93.0,0,[3],"[0, 0, 0, 1, 0]",0,7.0,3.0,2.0,1.0,1.0,1.0,10.0,0,WIP
99.0,34,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,5.0,0.0,1.0,1.0,10.0,0,WIP
99.0,39,[3],"[0, 0, 0, 1, 0]",-1,7.0,2.0,2.0,0.0,1.0,1.0,10.0,0,WIP
99.0,41,"[1, 2, 4]","[0, 1, 1, 0, 1]",2,4.0,5.0,4.0,16.41456413269043,3.0,3.0,10.0,0,WIP
99.0,40,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,4.0,2.0,16.941904067993164,4.0,4.0,10.0,0,WIP
1.0,0,[3],"[0, 0, 0, 1, 0]",3,7.0,3.0,3.0,0.0,1.0,1.0,5.0,0,WIP
1.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,4.0,4.0,0.0,3.0,3.0,5.0,0,WIP
1.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,4.0,4.0,0.0,3.0,3.0,5.0,0,WIP
1.0,2,[3],"[0, 0, 0, 1, 0]",3,7.0,3.0,3.0,0.0,1.0,1.0,5.0,0,WIP
1.0,3,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,4.0,4.0,0.0,3.0,3.0,5.0,0,WIP
1.0,4,"[1, 3, 4]","[0, 1, 0, 1, 1]",4,8.0,1.0,1.0,0.0,3.0,3.0,5.0,0,WIP
3.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",-1,9.0,4.0,4.0,0.0,3.0,3.0,6.0,0,WIP
3.0,5,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,3.0,3.0,0.0,3.0,3.0,6.0,0,WIP
3.0,0,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,3.0,2.0,1.0,2.0,2.0,6.0,0,WIP
3.0,3,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,4.0,3.0,1.0,2.0,2.0,6.0,0,WIP
4.0,6,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,5.0,5.0,0.0,3.0,3.0,7.0,0,WIP
5.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",-1,9.0,4.0,4.0,0.0,3.0,3.0,6.0,0,WIP
5.0,5,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,3.0,3.0,0.0,3.0,3.0,6.0,0,WIP
5.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,2.819999933242798,3.0,3.0,6.0,0,WIP
5.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,2.819999933242798,3.0,3.0,6.0,0,WIP
6.0,6,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,5.0,5.0,0.0,3.0,3.0,6.0,0,WIP
6.0,0,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,3.0,1.0,1.1799999475479126,3.0,3.0,6.0,0,WIP
6.0,0,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,3.0,1.0,1.1799999475479126,3.0,3.0,6.0,0,WIP
7.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,4.0,4.0,0.0,3.0,3.0,7.0,0,WIP
7.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,4.0,4.0,0.0,3.0,3.0,7.0,0,WIP
7.0,5,"[1, 2, 4]","[0, 1, 1, 0, 1]",4,4.0,3.0,3.0,0.0,3.0,3.0,7.0,0,WIP
5.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,2.819999933242798,3.0,3.0,6.0,0,WIP
7.0,7,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,5.0,5.0,0.0,3.0,3.0,7.0,0,WIP
6.0,0,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,3.0,1.0,1.1799999475479126,3.0,3.0,6.0,0,WIP
8.0,8,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,1.0,1.0,0.0,2.0,2.0,8.0,0,WIP
8.0,3,"[0, 3, 4]","[1, 0, 0, 1, 1]",-1,3.0,4.0,2.0,3.3499999046325684,3.0,3.0,8.0,0,WIP
7.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,4.0,4.0,0.0,3.0,3.0,7.0,0,WIP
5.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,2.819999933242798,3.0,3.0,6.0,0,WIP
9.0,6,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,5.0,4.0,2.9415011405944824,2.0,2.0,8.0,0,WIP
6.0,0,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,3.0,1.0,1.1799999475479126,3.0,3.0,6.0,0,WIP
10.0,8,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,1.0,1.0,0.0,2.0,2.0,9.0,0,WIP
10.0,3,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,4.0,2.0,3.3499999046325684,3.0,3.0,9.0,0,WIP
10.0,9,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,2.0,2.0,0.0,4.0,4.0,9.0,0,WIP
10.0,7,"[0, 2]","[1, 0, 1, 0, 0]",2,2.0,5.0,4.0,0.22800414264202118,2.0,2.0,9.0,0,WIP
7.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,4.0,4.0,0.0,3.0,3.0,7.0,0,WIP
5.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,2.819999933242798,3.0,3.0,6.0,0,WIP
11.0,5,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",3,1.0,3.0,2.0,5.404231548309326,4.0,4.0,9.0,0,WIP
11.0,8,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,1.0,1.0,0.0,2.0,2.0,9.0,0,WIP
11.0,3,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,4.0,2.0,3.3499999046325684,3.0,3.0,9.0,0,WIP
6.0,0,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,3.0,1.0,1.1799999475479126,3.0,3.0,6.0,0,WIP
12.0,6,"[0, 3, 4]","[1, 0, 0, 1, 1]",0,3.0,5.0,3.0,3.841501235961914,3.0,3.0,9.0,0,WIP
12.0,3,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,4.0,2.0,3.3499999046325684,3.0,3.0,9.0,0,WIP
12.0,9,"[0, 2, 4]","[1, 0, 1, 0, 1]",4,9.0,2.0,1.0,0.20886939764022827,3.0,3.0,9.0,0,WIP
7.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,4.0,4.0,0.0,3.0,3.0,7.0,0,WIP
5.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,2.819999933242798,3.0,3.0,6.0,0,WIP
13.0,8,"[0, 2]","[1, 0, 1, 0, 0]",0,2.0,1.0,1.0,0.0,2.0,2.0,9.0,0,WIP
13.0,5,"[0, 3, 4]","[1, 0, 0, 1, 1]",3,3.0,3.0,1.0,6.2042317390441895,3.0,3.0,9.0,0,WIP
13.0,9,"[0, 2, 4]","[1, 0, 1, 0, 1]",-1,9.0,2.0,1.0,0.20886939764022827,3.0,3.0,9.0,0,WIP
6.0,0,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,3.0,1.0,1.1799999475479126,3.0,3.0,6.0,0,WIP
14.0,7,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",2,1.0,5.0,3.0,1.8280041217803955,4.0,4.0,9.0,0,WIP
14.0,5,"[0, 3, 4]","[1, 0, 0, 1, 1]",-1,3.0,3.0,1.0,6.2042317390441895,3.0,3.0,9.0,0,WIP
14.0,6,"[0, 2, 3, 4]","[1, 0, 1, 1, 1]",0,1.0,5.0,2.0,4.566501140594482,4.0,4.0,9.0,0,WIP
14.0,3,"[0, 2]","[1, 0, 1, 0, 0]",1,2.0,4.0,1.0,7.800000190734863,2.0,2.0,9.0,0,WIP
14.0,3,"[0, 2]","[1, 0, 1, 0, 0]",1,2.0,4.0,1.0,7.800000190734863,2.0,2.0,9.0,0,WIP
7.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,4.0,4.0,0.0,3.0,3.0,7.0,0,WIP
5.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,2.819999933242798,3.0,3.0,6.0,0,WIP
15.0,9,"[0, 2, 4]","[1, 0, 1, 0, 1]",4,9.0,2.0,1.0,0.20886939764022827,3.0,3.0,8.0,0,WIP
6.0,0,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,3.0,1.0,1.1799999475479126,3.0,3.0,6.0,0,WIP
16.0,5,"[0, 3, 4]","[1, 0, 0, 1, 1]",3,3.0,3.0,1.0,6.2042317390441895,3.0,3.0,9.0,0,WIP
14.0,3,"[0, 2]","[1, 0, 1, 0, 0]",1,2.0,4.0,1.0,7.800000190734863,2.0,2.0,9.0,0,WIP
16.0,7,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,5.0,2.0,2.5030040740966797,3.0,3.0,9.0,0,WIP
16.0,10,"[2, 4]","[0, 0, 1, 0, 1]",2,6.0,5.0,5.0,0.0,2.0,2.0,9.0,0,WIP
16.0,6,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,5.0,1.0,5.616501331329346,3.0,3.0,9.0,0,WIP
7.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,4.0,4.0,0.0,3.0,3.0,7.0,0,WIP
5.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,2.819999933242798,3.0,3.0,6.0,0,WIP
17.0,6,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,5.0,1.0,5.616501331329346,3.0,3.0,9.0,0,WIP
17.0,11,"[0, 1]","[1, 1, 0, 0, 0]",-1,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
6.0,0,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,3.0,1.0,1.1799999475479126,3.0,3.0,6.0,0,WIP
14.0,3,"[0, 2]","[1, 0, 1, 0, 0]",1,2.0,4.0,1.0,7.800000190734863,2.0,2.0,9.0,0,WIP
18.0,7,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,5.0,1.0,2.928004026412964,2.0,2.0,8.0,0,WIP
7.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,4.0,4.0,0.0,3.0,3.0,7.0,0,WIP
5.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,2.819999933242798,3.0,3.0,6.0,0,WIP
19.0,6,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,5.0,1.0,5.616501331329346,3.0,3.0,9.0,0,WIP
19.0,11,"[0, 1]","[1, 1, 0, 0, 0]",0,5.0,4.0,4.0,0.0,2.0,2.0,9.0,0,WIP
19.0,10,"[0, 2, 4]","[1, 0, 1, 0, 1]",0,9.0,5.0,4.0,0.15683966875076294,3.0,3.0,9.0,0,WIP
19.0,12,"[1, 3, 4]","[0, 1, 0, 1, 1]",1,8.0,5.0,5.0,0.0,3.0,3.0,9.0,0,WIP
6.0,0,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,3.0,1.0,1.1799999475479126,3.0,3.0,6.0,0,WIP
14.0,3,"[0, 2]","[1, 0, 1, 0, 0]",1,2.0,4.0,1.0,7.800000190734863,2.0,2.0,9.0,0,WIP
20.0,13,"[0, 3, 4]","[1, 0, 0, 1, 1]",-1,3.0,1.0,1.0,0.0,3.0,3.0,10.0,0,WIP
20.0,12,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,5.0,5.0,0.0,3.0,3.0,10.0,0,WIP
21.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",-1,9.0,4.0,4.0,0.0,3.0,3.0,9.0,0,WIP
21.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,2.0,2.819999933242798,3.0,3.0,9.0,0,WIP
6.0,0,"[0, 2, 4]","[1, 0, 1, 0, 1]",3,9.0,3.0,1.0,1.1799999475479126,3.0,3.0,6.0,0,WIP
14.0,3,"[0, 2]","[1, 0, 1, 0, 0]",1,2.0,4.0,1.0,7.800000190734863,2.0,2.0,9.0,0,WIP
22.0,13,"[0, 3, 4]","[1, 0, 0, 1, 1]",4,3.0,1.0,1.0,0.0,3.0,3.0,8.0,0,WIP
22.0,12,"[1, 3, 4]","[0, 1, 0, 1, 1]",4,8.0,5.0,5.0,0.0,3.0,3.0,8.0,0,WIP
22.0,11,[3],"[0, 0, 0, 1, 0]",3,7.0,4.0,3.0,2.1049022674560547,1.0,1.0,8.0,0,WIP
23.0,1,"[0, 2, 4]","[1, 0, 1, 0, 1]",2,9.0,4.0,4.0,0.0,3.0,3.0,9.0,0,WIP
23.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,2.819999933242798,3.0,3.0,9.0,0,WIP
23.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",2,8.0,3.0,2.0,2.819999933242798,3.0,3.0,9.0,0,WIP
23.0,11,[3],"[0, 0, 0, 1, 0]",-1,7.0,4.0,3.0,2.1049022674560547,1.0,1.0,9.0,0,WIP
23.0,14,"[2, 4]","[0, 0, 1, 0, 1]",2,6.0,1.0,1.0,0.0,2.0,2.0,9.0,0,WIP
24.0,0,"[0, 2, 4]","[1, 0, 1, 0, 1]",-1,9.0,3.0,1.0,1.1799999475479126,3.0,3.0,8.0,0,WIP
14.0,3,"[0, 2]","[1, 0, 1, 0, 0]",1,2.0,4.0,1.0,7.800000190734863,2.0,2.0,9.0,0,WIP
24.0,14,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,1.0,1.0,0.0,2.0,2.0,8.0,0,WIP
25.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",-1,8.0,3.0,2.0,2.819999933242798,3.0,3.0,8.0,0,WIP
25.0,11,[3],"[0, 0, 0, 1, 0]",3,7.0,4.0,3.0,2.1049022674560547,1.0,1.0,8.0,0,WIP
25.0,10,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,5.0,3.0,3.3318395614624023,2.0,2.0,8.0,0,WIP
26.0,0,"[0, 2, 4]","[1, 0, 1, 0, 1]",0,9.0,3.0,1.0,1.1799999475479126,3.0,3.0,9.0,0,WIP
26.0,3,"[0, 2]","[1, 0, 1, 0, 0]",-1,2.0,4.0,1.0,7.800000190734863,2.0,2.0,9.0,0,WIP
26.0,14,"[2, 4]","[0, 0, 1, 0, 1]",-1,6.0,1.0,1.0,0.0,2.0,2.0,9.0,0,WIP
26.0,15,"[1, 2, 4]","[0, 1, 1, 0, 1]",-1,4.0,2.0,2.0,0.0,3.0,3.0,9.0,0,WIP
26.0,12,[3],"[0, 0, 0, 1, 0]",-1,7.0,5.0,4.0,5.760168552398682,1.0,1.0,9.0,0,WIP
27.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,2.819999933242798,3.0,3.0,9.0,0,WIP
27.0,2,"[1, 3, 4]","[0, 1, 0, 1, 1]",0,8.0,3.0,2.0,2.819999933242798,3.0,3.0,9.0,0,WIP
27.0,10,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,5.0,3.0,3.3318395614624023,2.0,2.0,9.0,0,WIP
27.0,1,"[2, 4]","[0, 0, 1, 0, 1]",2,6.0,4.0,3.0,23.0,2.0,2.0,9.0,0,WIP
27.0,11,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,4.0,2.0,5.829902172088623,3.0,3.0,9.0,0,WIP
28.0,3,"[0, 2]","[1, 0, 1, 0, 0]",1,2.0,4.0,1.0,7.800000190734863,2.0,2.0,10.0,0,WIP
28.0,3,"[0, 2]","[1, 0, 1, 0, 0]",1,2.0,4.0,1.0,7.800000190734863,2.0,2.0,10.0,0,WIP
28.0,14,"[2, 4]","[0, 0, 1, 0, 1]",4,6.0,1.0,1.0,0.0,2.0,2.0,10.0,0,WIP
28.0,15,"[1, 2, 4]","[0, 1, 1, 0, 1]",1,4.0,2.0,2.0,0.0,3.0,3.0,10.0,0,WIP
